gid,gcode,etdate,ettime,seri,an,ac,st,stt,h.tid,v.tid,h.ta,v.ta,h.s,v.s,seas
0022100123,20211104/OKCLAL,2021-11-04,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612760,LAL,OKC,104,107,21-22
0022100124,20211105/BKNDET,2021-11-05,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612751,DET,BKN,90,96,21-22
0022100125,20211105/SASORL,2021-11-05,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612759,ORL,SAS,89,102,21-22
0022100126,20211105/MEMWAS,2021-11-05,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612763,WAS,MEM,115,87,21-22
0022100127,20211105/CLETOR,2021-11-05,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612739,TOR,CLE,101,102,21-22
0022100128,20211105/NYKMIL,2021-11-05,19:30:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612752,MIL,NYK,98,113,21-22
0022100129,20211105/LACMIN,2021-11-05,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612746,MIN,LAC,84,104,21-22
0022100130,20211105/NOPGSW,2021-11-05,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612740,GSW,NOP,126,85,21-22
0022100131,20211105/INDPOR,2021-11-05,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612754,POR,IND,110,106,21-22
0022100132,20211105/CHASAC,2021-11-05,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612766,SAC,CHA,140,110,21-22
0022100133,20211106/HOUDEN,2021-11-06,17:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612745,DEN,HOU,95,94,21-22
0022100134,20211106/UTAMIA,2021-11-06,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612762,MIA,UTA,118,115,21-22
0022100135,20211106/PHICHI,2021-11-06,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612755,CHI,PHI,105,114,21-22
0022100136,20211106/BOSDAL,2021-11-06,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612738,DAL,BOS,107,104,21-22
0022100137,20211106/ATLPHX,2021-11-06,22:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612737,PHX,ATL,121,117,21-22
0022100138,20211106/LALPOR,2021-11-06,22:30:00,,Moda Center,Portland,3,Final,1610612757,1610612747,POR,LAL,105,90,21-22
0022100139,20211107/BKNTOR,2021-11-07,15:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612751,TOR,BKN,103,116,21-22
0022100140,20211107/CLENYK,2021-11-07,18:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612739,NYK,CLE,109,126,21-22
0022100141,20211107/UTAORL,2021-11-07,18:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612762,ORL,UTA,107,100,21-22
0022100142,20211107/MILWAS,2021-11-07,18:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612749,WAS,MIL,101,94,21-22
0022100143,20211107/INDSAC,2021-11-07,18:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612754,SAC,IND,91,94,21-22
0022100144,20211107/SASOKC,2021-11-07,19:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612759,OKC,SAS,99,94,21-22
0022100145,20211107/HOUGSW,2021-11-07,20:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612745,GSW,HOU,120,107,21-22
0022100146,20211107/CHALAC,2021-11-07,21:00:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612766,LAC,CHA,120,106,21-22
0022100147,20211108/NYKPHI,2021-11-08,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612752,PHI,NYK,96,103,21-22
0022100148,20211108/BKNCHI,2021-11-08,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612751,CHI,BKN,118,95,21-22
0022100149,20211108/MINMEM,2021-11-08,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612750,MEM,MIN,125,118,21-22
0022100150,20211108/NOPDAL,2021-11-08,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612740,DAL,NOP,108,92,21-22
0022100151,20211108/MIADEN,2021-11-08,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612748,DEN,MIA,113,96,21-22
0022100152,20211108/ATLGSW,2021-11-08,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612737,GSW,ATL,127,113,21-22
0022100153,20211108/PHXSAC,2021-11-08,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612756,SAC,PHX,104,109,21-22
0022100154,20211108/CHALAL,2021-11-08,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612766,LAL,CHA,126,123,21-22
0022100155,20211109/MILPHI,2021-11-09,19:30:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612749,PHI,MIL,109,118,21-22
0022100156,20211109/ATLUTA,2021-11-09,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612737,UTA,ATL,110,98,21-22
0022100157,20211109/PORLAC,2021-11-09,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612757,LAC,POR,117,109,21-22
0022100158,20211110/WASCLE,2021-11-10,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612764,CLE,WAS,94,97,21-22
0022100159,20211110/BKNORL,2021-11-10,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612751,ORL,BKN,90,123,21-22
0022100160,20211110/TORBOS,2021-11-10,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612761,BOS,TOR,104,88,21-22
0022100161,20211110/MILNYK,2021-11-10,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612749,NYK,MIL,100,112,21-22
0022100162,20211110/DETHOU,2021-11-10,19:30:00,,Toyota Center,Houston,3,Final,1610612745,1610612765,HOU,DET,104,112,21-22
0022100163,20211110/DALCHI,2021-11-10,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612742,CHI,DAL,117,107,21-22
0022100164,20211110/CHAMEM,2021-11-10,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612766,MEM,CHA,108,118,21-22
0022100165,20211110/OKCNOP,2021-11-10,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612760,NOP,OKC,100,108,21-22
0022100166,20211110/SACSAS,2021-11-10,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612758,SAS,SAC,136,117,21-22
0022100167,20211110/INDDEN,2021-11-10,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612754,DEN,IND,101,98,21-22
0022100168,20211110/PORPHX,2021-11-10,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612757,PHX,POR,119,109,21-22
0022100169,20211110/MINGSW,2021-11-10,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612750,GSW,MIN,123,110,21-22
0022100170,20211110/MIALAL,2021-11-10,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612748,LAL,MIA,120,117,21-22
0022100171,20211111/TORPHI,2021-11-11,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612761,PHI,TOR,109,115,21-22
0022100172,20211111/INDUTA,2021-11-11,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612754,UTA,IND,100,111,21-22
0022100173,20211111/MIALAC,2021-11-11,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612748,LAC,MIA,112,109,21-22
0022100174,20211112/NYKCHA,2021-11-12,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612752,CHA,NYK,104,96,21-22
0022100175,20211112/MILBOS,2021-11-12,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612749,BOS,MIL,122,113,21-22
0022100176,20211112/DETCLE,2021-11-12,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612765,CLE,DET,98,78,21-22
0022100177,20211112/PORHOU,2021-11-12,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612757,HOU,POR,92,104,21-22
0022100178,20211112/PHXMEM,2021-11-12,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612756,MEM,PHX,94,119,21-22
0022100179,20211112/BKNNOP,2021-11-12,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612751,NOP,BKN,112,120,21-22
0022100180,20211112/SACOKC,2021-11-12,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612758,OKC,SAC,105,103,21-22
0022100181,20211112/DALSAS,2021-11-12,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612742,SAS,DAL,109,123,21-22
0022100182,20211112/ATLDEN,2021-11-12,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612737,DEN,ATL,105,96,21-22
0022100183,20211112/CHIGSW,2021-11-12,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612741,GSW,CHI,119,93,21-22
0022100184,20211112/MINLAL,2021-11-12,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612750,LAL,MIN,83,107,21-22
0022100185,20211113/MIAUTA,2021-11-13,17:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612748,UTA,MIA,105,111,21-22
0022100186,20211113/PHIIND,2021-11-13,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612755,IND,PHI,118,113,21-22
0022100187,20211113/WASORL,2021-11-13,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612764,ORL,WAS,92,104,21-22
0022100188,20211113/MEMNOP,2021-11-13,19:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612763,NOP,MEM,112,101,21-22
0022100189,20211113/DETTOR,2021-11-13,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612765,TOR,DET,121,127,21-22
0022100190,20211113/BOSCLE,2021-11-13,20:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612738,CLE,BOS,91,89,21-22
0022100191,20211113/MINLAC,2021-11-13,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612750,LAC,MIN,129,102,21-22
0022100192,20211114/SASLAL,2021-11-14,15:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612759,LAL,SAS,114,106,21-22
0022100193,20211114/MILATL,2021-11-14,18:00:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612749,ATL,MIL,120,100,21-22
0022100194,20211114/GSWCHA,2021-11-14,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612744,CHA,GSW,106,102,21-22
0022100195,20211114/PHXHOU,2021-11-14,19:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612756,HOU,PHX,89,115,21-22
0022100196,20211114/BKNOKC,2021-11-14,19:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612751,OKC,BKN,96,120,21-22
0022100197,20211114/PORDEN,2021-11-14,20:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612757,DEN,POR,124,95,21-22
0022100198,20211114/CHILAC,2021-11-14,21:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612741,LAC,CHI,90,100,21-22
0022100199,20211115/BOSCLE,2021-11-15,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612738,CLE,BOS,92,98,21-22
0022100200,20211115/SACDET,2021-11-15,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612758,DET,SAC,107,129,21-22
0022100201,20211115/NOPWAS,2021-11-15,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612740,WAS,NOP,105,100,21-22
0022100202,20211115/ORLATL,2021-11-15,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612753,ATL,ORL,129,111,21-22
0022100203,20211115/INDNYK,2021-11-15,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612754,NYK,IND,92,84,21-22
0022100204,20211115/DENDAL,2021-11-15,20:00:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612743,DAL,DEN,111,101,21-22
0022100205,20211115/HOUMEM,2021-11-15,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612745,MEM,HOU,136,102,21-22
0022100206,20211115/PHXMIN,2021-11-15,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612756,MIN,PHX,96,99,21-22
0022100207,20211115/MIAOKC,2021-11-15,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612748,OKC,MIA,90,103,21-22
0022100208,20211115/TORPOR,2021-11-15,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612761,POR,TOR,118,113,21-22
0022100209,20211115/CHILAL,2021-11-15,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612741,LAL,CHI,103,121,21-22
0022100210,20211116/GSWBKN,2021-11-16,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612744,BKN,GSW,99,117,21-22
0022100211,20211116/PHIUTA,2021-11-16,22:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612755,UTA,PHI,120,85,21-22
0022100212,20211116/SASLAC,2021-11-16,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612759,LAC,SAS,106,92,21-22
0022100213,20211117/WASCHA,2021-11-17,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612764,CHA,WAS,97,87,21-22
0022100214,20211117/INDDET,2021-11-17,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612754,DET,IND,97,89,21-22
0022100215,20211117/BOSATL,2021-11-17,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612738,ATL,BOS,110,99,21-22
0022100216,20211117/CLEBKN,2021-11-17,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612739,BKN,CLE,109,99,21-22
0022100217,20211117/NOPMIA,2021-11-17,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612740,MIA,NOP,113,98,21-22
0022100218,20211117/ORLNYK,2021-11-17,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612753,NYK,ORL,98,104,21-22
0022100219,20211117/LALMIL,2021-11-17,19:30:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612747,MIL,LAL,109,102,21-22
0022100220,20211117/SACMIN,2021-11-17,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612758,MIN,SAC,107,97,21-22
0022100221,20211117/HOUOKC,2021-11-17,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612745,OKC,HOU,101,89,21-22
0022100222,20211117/DALPHX,2021-11-17,22:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612742,PHX,DAL,105,98,21-22
0022100223,20211117/CHIPOR,2021-11-17,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612741,POR,CHI,112,107,21-22
0022100224,20211118/GSWCLE,2021-11-18,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612744,CLE,GSW,89,104,21-22
0022100225,20211118/WASMIA,2021-11-18,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612764,MIA,WAS,112,97,21-22
0022100226,20211118/LACMEM,2021-11-18,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612746,MEM,LAC,120,108,21-22
0022100227,20211118/SASMIN,2021-11-18,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612759,MIN,SAS,115,90,21-22
0022100228,20211118/PHIDEN,2021-11-18,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612755,DEN,PHI,89,103,21-22
0022100229,20211118/TORUTA,2021-11-18,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612761,UTA,TOR,119,103,21-22
0022100230,20211119/INDCHA,2021-11-19,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612754,CHA,IND,121,118,21-22
0022100231,20211119/GSWDET,2021-11-19,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612744,DET,GSW,102,105,21-22
0022100232,20211119/LALBOS,2021-11-19,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612747,BOS,LAL,130,108,21-22
0022100233,20211119/ORLBKN,2021-11-19,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612753,BKN,ORL,115,113,21-22
0022100234,20211119/OKCMIL,2021-11-19,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612760,MIL,OKC,96,89,21-22
0022100235,20211119/LACNOP,2021-11-19,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612746,NOP,LAC,94,81,21-22
0022100236,20211119/CHIDEN,2021-11-19,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612741,DEN,CHI,108,114,21-22
0022100237,20211119/DALPHX,2021-11-19,22:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612742,PHX,DAL,112,104,21-22
0022100238,20211119/TORSAC,2021-11-19,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612761,SAC,TOR,89,108,21-22
0022100239,20211120/HOUNYK,2021-11-20,17:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612745,NYK,HOU,106,99,21-22
0022100240,20211120/NOPIND,2021-11-20,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612740,IND,NOP,111,94,21-22
0022100241,20211120/MIAWAS,2021-11-20,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612748,WAS,MIA,103,100,21-22
0022100242,20211120/CHAATL,2021-11-20,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612766,ATL,CHA,115,105,21-22
0022100243,20211120/OKCBOS,2021-11-20,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612760,BOS,OKC,111,105,21-22
0022100244,20211120/ORLMIL,2021-11-20,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612753,MIL,ORL,117,108,21-22
0022100245,20211120/MEMMIN,2021-11-20,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612763,MIN,MEM,138,95,21-22
0022100246,20211120/PHIPOR,2021-11-20,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612755,POR,PHI,118,111,21-22
0022100247,20211120/UTASAC,2021-11-20,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612762,SAC,UTA,105,123,21-22
0022100248,20211121/DALLAC,2021-11-21,15:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612742,LAC,DAL,97,91,21-22
0022100249,20211121/LALDET,2021-11-21,18:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612747,DET,LAL,116,121,21-22
0022100250,20211121/NYKCHI,2021-11-21,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612752,CHI,NYK,109,103,21-22
0022100251,20211121/DENPHX,2021-11-21,20:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612743,PHX,DEN,126,97,21-22
0022100252,20211121/TORGSW,2021-11-21,20:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612761,GSW,TOR,119,104,21-22
0022100253,20211122/BKNCLE,2021-11-22,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612751,CLE,BKN,112,117,21-22
0022100254,20211122/CHAWAS,2021-11-22,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612766,WAS,CHA,103,109,21-22
0022100255,20211122/OKCATL,2021-11-22,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612760,ATL,OKC,113,101,21-22
0022100256,20211122/HOUBOS,2021-11-22,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612745,BOS,HOU,108,90,21-22
0022100257,20211122/INDCHI,2021-11-22,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612754,CHI,IND,77,109,21-22
0022100258,20211122/ORLMIL,2021-11-22,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612753,MIL,ORL,123,92,21-22
0022100259,20211122/MINNOP,2021-11-22,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612750,NOP,MIN,96,110,21-22
0022100260,20211122/PHXSAS,2021-11-22,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612756,SAS,PHX,111,115,21-22
0022100261,20211122/MEMUTA,2021-11-22,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612763,UTA,MEM,118,119,21-22
0022100262,20211122/PHISAC,2021-11-22,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612755,SAC,PHI,94,102,21-22
0022100263,20211123/MIADET,2021-11-23,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612748,DET,MIA,92,100,21-22
0022100264,20211123/LALNYK,2021-11-23,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612747,NYK,LAL,106,100,21-22
0022100265,20211123/DENPOR,2021-11-23,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612743,POR,DEN,119,100,21-22
0022100266,20211123/DALLAC,2021-11-23,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612742,LAC,DAL,104,112,21-22
0022100267,20211124/PHXCLE,2021-11-24,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612756,CLE,PHX,115,120,21-22
0022100268,20211124/LALIND,2021-11-24,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612747,IND,LAL,116,124,21-22
0022100269,20211124/CHAORL,2021-11-24,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612766,ORL,CHA,99,106,21-22
0022100270,20211124/BKNBOS,2021-11-24,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612751,BOS,BKN,104,123,21-22
0022100271,20211124/CHIHOU,2021-11-24,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612741,HOU,CHI,118,113,21-22
0022100272,20211124/TORMEM,2021-11-24,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612761,MEM,TOR,113,126,21-22
0022100273,20211124/DETMIL,2021-11-24,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612765,MIL,DET,114,93,21-22
0022100274,20211124/MIAMIN,2021-11-24,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612748,MIN,MIA,113,101,21-22
0022100275,20211124/WASNOP,2021-11-24,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612764,NOP,WAS,127,102,21-22
0022100276,20211124/UTAOKC,2021-11-24,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612762,OKC,UTA,104,110,21-22
0022100277,20211124/ATLSAS,2021-11-24,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612737,SAS,ATL,106,124,21-22
0022100278,20211124/PHIGSW,2021-11-24,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612755,GSW,PHI,116,96,21-22
0022100279,20211124/PORSAC,2021-11-24,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612757,SAC,POR,125,121,21-22
0022100280,20211126/DETLAC,2021-11-26,15:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612765,LAC,DET,107,96,21-22
0022100281,20211126/MINCHA,2021-11-26,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612750,CHA,MIN,133,115,21-22
0022100282,20211126/PHXNYK,2021-11-26,19:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612756,NYK,PHX,97,118,21-22
0022100283,20211126/CHIORL,2021-11-26,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612741,ORL,CHI,88,123,21-22
0022100284,20211126/TORIND,2021-11-26,20:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612761,IND,TOR,114,97,21-22
0022100285,20211126/ATLMEM,2021-11-26,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612737,MEM,ATL,100,132,21-22
0022100286,20211126/WASOKC,2021-11-26,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612764,OKC,WAS,99,101,21-22
0022100287,20211126/BOSSAS,2021-11-26,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612738,SAS,BOS,96,88,21-22
0022100288,20211126/MILDEN,2021-11-26,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612749,DEN,MIL,109,120,21-22
0022100289,20211126/NOPUTA,2021-11-26,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612740,UTA,NOP,97,98,21-22
0022100290,20211126/PORGSW,2021-11-26,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612757,GSW,POR,118,103,21-22
0022100291,20211126/SACLAL,2021-11-26,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612758,LAL,SAC,137,141,21-22
0022100292,20211127/MINPHI,2021-11-27,18:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612750,PHI,MIN,120,121,21-22
0022100293,20211127/NYKATL,2021-11-27,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612752,ATL,NYK,90,99,21-22
0022100294,20211127/PHXBKN,2021-11-27,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612756,BKN,PHX,107,113,21-22
0022100295,20211127/ORLCLE,2021-11-27,20:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612753,CLE,ORL,105,92,21-22
0022100296,20211127/MIACHI,2021-11-27,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612748,CHI,MIA,104,107,21-22
0022100297,20211127/CHAHOU,2021-11-27,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612766,HOU,CHA,146,143,21-22
0022100298,20211127/WASDAL,2021-11-27,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612764,DAL,WAS,114,120,21-22
0022100299,20211127/NOPUTA,2021-11-27,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612740,UTA,NOP,127,105,21-22
0022100300,20211128/GSWLAC,2021-11-28,15:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612744,LAC,GSW,90,105,21-22
0022100301,20211128/MILIND,2021-11-28,17:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612749,IND,MIL,100,118,21-22
0022100302,20211128/BOSTOR,2021-11-28,18:00:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612738,TOR,BOS,97,109,21-22
0022100303,20211128/SACMEM,2021-11-28,18:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612758,MEM,SAC,128,101,21-22
0022100304,20211128/DETLAL,2021-11-28,21:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612765,LAL,DET,110,106,21-22
0022100305,20211129/ORLPHI,2021-11-29,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612753,PHI,ORL,101,96,21-22
0022100306,20211129/DENMIA,2021-11-29,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612743,MIA,DEN,111,120,21-22
0022100307,20211129/CHACHI,2021-11-29,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612766,CHI,CHA,133,119,21-22
0022100308,20211129/OKCHOU,2021-11-29,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612760,HOU,OKC,102,89,21-22
0022100309,20211129/INDMIN,2021-11-29,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612754,MIN,IND,100,98,21-22
0022100310,20211129/CLEDAL,2021-11-29,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612739,DAL,CLE,96,114,21-22
