gameId,gameCode,gameStatusText,gameDateTimeEst,weekNumber,weekName,ifNecessary,seriesText,seriesGameNumber,arenaName,arenaCity,postponedStatus,branchLink,homeTeam.teamTricode,awayTeam.teamTricode,homeTeam.teamId,awayTeam.teamId,homeTeam.score,awayTeam.score
0012300001,20231005/DALMIN,Final,2023-10-05T12:00:00Z,0,,False,Preseason,,Etihad Arena,Abu Dhabi,A,https://app.link.nba.com/sTXDSduQ8Db,MIN,DAL,1610612750,1610612742,111,99
0012300002,20231007/MINDAL,Final,2023-10-07T12:00:00Z,0,,False,Preseason,,Etihad Arena,Abu Dhabi,A,https://app.link.nba.com/DAS0HeuQ8Db,DAL,MIN,1610612742,1610612750,96,104
0012300003,20231007/LALGSW,Final,2023-10-07T20:30:00Z,0,,False,Preseason,,Chase Center,San Francisco,A,https://app.link.nba.com/RLzqtfuQ8Db,GSW,LAL,1610612744,1610612747,125,108
0012300004,20231008/CHIMIL,Final,2023-10-08T13:00:00Z,0,,False,Preseason,,Fiserv Forum,Milwaukee,A,https://app.link.nba.com/h3TOeguQ8Db,MIL,CHI,1610612749,1610612741,105,102
0012300005,20231008/PHXDET,Final/OT,2023-10-08T15:00:00Z,0,,False,Preseason,,Little Caesars Arena,Detroit,A,https://app.link.nba.com/sygu4guQ8Db,DET,PHX,1610612765,1610612756,126,130
0012300006,20231008/PHIBOS,Final,2023-10-08T18:00:00Z,0,,False,Preseason,,TD Garden,Boston,A,https://app.link.nba.com/4g9qUhuQ8Db,BOS,PHI,1610612738,1610612755,114,106
0012300007,20231008/INDMEM,Final/OT,2023-10-08T20:00:00Z,0,,False,Preseason,,FedExForum,Memphis,A,https://app.link.nba.com/eEnPHiuQ8Db,MEM,IND,1610612763,1610612754,127,122
0012300008,20231008/SACTOR,Final,2023-10-08T20:00:00Z,0,,False,Preseason,,Rogers Arena,Vancouver,A,https://app.link.nba.com/pD5dKouQ8Db,TOR,SAC,1610612761,1610612758,112,99
0012300009,20231008/UTALAC,Final,2023-10-08T21:00:00Z,0,,False,Preseason,,Stan Sheriff Center,Honolulu,A,https://app.link.nba.com/TqrMupuQ8Db,LAC,UTA,1610612746,1610612762,96,101
0012300010,20231009/BOSNYK,Final,2023-10-09T19:30:00Z,0,,False,Preseason,,Madison Square Garden,New York,A,https://app.link.nba.com/N652equQ8Db,NYK,BOS,1610612752,1610612738,114,107
0012300011,20231009/SASOKC,Final,2023-10-09T20:00:00Z,0,,False,Preseason,,Paycom Center,Oklahoma City,A,https://app.link.nba.com/rlpz3quQ8Db,OKC,SAS,1610612760,1610612759,122,121
0012300012,20231009/BKNLAL,Final,2023-10-09T21:00:00Z,0,,False,Preseason,,T-Mobile Arena,Las Vegas,A,https://app.link.nba.com/hexpOruQ8Db,LAL,BKN,1610612747,1610612751,129,126
0012300013,20231010/DALRMD,Final,2023-10-10T14:45:00Z,0,,False,Preseason,,WiZink Center,Madrid,A,https://app.link.nba.com/PkFfUsuQ8Db,RMD,DAL,12315,1610612742,127,123
0012300014,20231010/CNSWAS,Final,2023-10-10T19:00:00Z,0,,False,Preseason,,Capital One Arena,Washington,A,https://app.link.nba.com/KfrEnuuQ8Db,WAS,CNS,1610612764,15022,145,82
0012300015,20231010/CLEATL,Final,2023-10-10T19:30:00Z,0,,False,Preseason,,State Farm Arena,Atlanta,A,https://app.link.nba.com/WbVl7uuQ8Db,ATL,CLE,1610612737,1610612739,108,107
0012300016,20231010/CHAMIA,Final,2023-10-10T19:30:00Z,0,,False,Preseason,,Kaseya Center,Miami,A,https://app.link.nba.com/6sZaUvuQ8Db,MIA,CHA,1610612748,1610612766,113,109
0012300017,20231010/INDHOU,Final,2023-10-10T20:00:00Z,0,,False,Preseason,,Toyota Center,Houston,A,https://app.link.nba.com/dfI0EwuQ8Db,HOU,IND,1610612745,1610612754,122,103
0012300018,20231010/MILMEM,Final,2023-10-10T20:00:00Z,0,,False,Preseason,,FedExForum,Memphis,A,https://app.link.nba.com/h2SYqxuQ8Db,MEM,MIL,1610612763,1610612749,108,102
0012300019,20231010/ORLNOP,Final,2023-10-10T20:00:00Z,0,,False,Preseason,,Smoothie King Center,New Orleans,A,https://app.link.nba.com/LP1YtyuQ8Db,NOP,ORL,1610612740,1610612753,105,122
0012300020,20231010/UTALAC,Final,2023-10-10T22:00:00Z,0,,False,Preseason,,Climate Pledge Arena,Seattle,A,https://app.link.nba.com/AO3lGzuQ8Db,LAC,UTA,1610612746,1610612762,103,98
0012300021,20231010/DENPHX,Final,2023-10-10T22:00:00Z,0,,False,Preseason,,Footprint Center,Phoenix,A,https://app.link.nba.com/FdwtrAuQ8Db,PHX,DEN,1610612756,1610612743,107,115
0012300022,20231010/NZBPOR,Final,2023-10-10T22:00:00Z,0,,False,Preseason,,Moda Center,Portland,A,https://app.link.nba.com/hrlJbBuQ8Db,POR,NZB,1610612757,15020,106,66
0012300023,20231011/BOSPHI,Final,2023-10-11T19:00:00Z,0,,False,Preseason,,Wells Fargo Center,Philadelphia,A,https://app.link.nba.com/DkLHXBuQ8Db,PHI,BOS,1610612755,1610612738,101,112
0012300024,20231011/SACLAL,Final,2023-10-11T22:00:00Z,0,,False,Preseason,,Honda Center,Anaheim,A,https://app.link.nba.com/gUIXJCuQ8Db,LAL,SAC,1610612747,1610612758,109,101
0012300025,20231012/CHAWAS,Final,2023-10-12T19:00:00Z,0,,False,Preseason,,Capital One Arena,Washington,A,https://app.link.nba.com/Z084uDuQ8Db,WAS,CHA,1610612764,1610612766,98,92
0012300026,20231012/ORLCLE,Final,2023-10-12T19:00:00Z,0,,False,Preseason,,Rocket Mortgage FieldHouse,Cleveland,A,https://app.link.nba.com/KB7OQEuQ8Db,CLE,ORL,1610612739,1610612753,105,108
0012300027,20231012/DETOKC,Final,2023-10-12T19:00:00Z,0,,False,Preseason,,Bell Centre,Montreal,A,https://app.link.nba.com/NnkwCFuQ8Db,OKC,DET,1610612760,1610612765,125,128
0012300028,20231012/MEMATL,Final,2023-10-12T19:30:00Z,0,,False,Preseason,,State Farm Arena,Atlanta,A,https://app.link.nba.com/bEKDlGuQ8Db,ATL,MEM,1610612737,1610612763,103,102
0012300029,20231012/MRABKN,Final,2023-10-12T19:30:00Z,0,,False,Preseason,,Barclays Center,Brooklyn,A,https://app.link.nba.com/BnfU5GuQ8Db,BKN,MRA,1610612751,50009,135,103
0012300030,20231012/DENCHI,Final/OT2,2023-10-12T20:00:00Z,0,,False,Preseason,,United Center,Chicago,A,https://app.link.nba.com/419zVHuQ8Db,CHI,DEN,1610612741,1610612743,133,124
0012300031,20231012/HOUNOP,Final,2023-10-12T20:00:00Z,0,,False,Preseason,,Legacy Arena at the BJCC,Birmingham,A,https://app.link.nba.com/OS3YEIuQ8Db,NOP,HOU,1610612740,1610612745,87,120
0012300032,20231012/PHXPOR,Final,2023-10-12T22:00:00Z,0,,False,Preseason,,Moda Center,Portland,A,https://app.link.nba.com/sNoHoJuQ8Db,POR,PHX,1610612757,1610612756,111,122
0012300033,20231013/MIASAS,Final,2023-10-13T19:30:00Z,0,,False,Preseason,,Frost Bank Center,San Antonio,A,https://app.link.nba.com/f8tX8JuQ8Db,SAS,MIA,1610612759,1610612748,120,104
0012300034,20231013/GSWLAL,Final,2023-10-13T22:00:00Z,0,,False,Preseason,,Crypto.com Arena,Los Angeles,A,https://app.link.nba.com/QbYdTKuQ8Db,LAL,GSW,1610612747,1610612744,125,129
0012300035,20231014/NOPATL,Final,2023-10-14T15:30:00Z,0,,False,Preseason,,Gateway Center Arena,College Park,A,https://app.link.nba.com/aBVLDLuQ8Db,ATL,NOP,1610612737,1610612740,110,105
0012300036,20231014/MINNYK,Final,2023-10-14T19:30:00Z,0,,False,Preseason,,Madison Square Garden,New York,A,https://app.link.nba.com/0l0bnMuQ8Db,NYK,MIN,1610612752,1610612750,112,121
0012300037,20231014/PORUTA,Final,2023-10-14T21:00:00Z,0,,False,Preseason,,Delta Center,Salt Lake City,A,https://app.link.nba.com/WWPI9MuQ8Db,UTA,POR,1610612762,1610612757,138,133
0012300038,20231015/OKCCHA,Final,2023-10-15T17:00:00Z,0,,False,Preseason,,Spectrum Center,Charlotte,A,https://app.link.nba.com/YBzqTNuQ8Db,CHA,OKC,1610612766,1610612760,117,115
0012300039,20231015/MEMMIA,Final,2023-10-15T18:00:00Z,0,,False,Preseason,,Kaseya Center,Miami,A,https://app.link.nba.com/rQvHDOuQ8Db,MIA,MEM,1610612748,1610612763,132,124
0012300040,20231015/CNSTOR,Final,2023-10-15T18:00:00Z,0,,False,Preseason,,Scotiabank Arena,Toronto,A,https://app.link.nba.com/6pZX5WuQ8Db,TOR,CNS,1610612761,15022,134,93
0012300041,20231015/MILLAL,Final,2023-10-15T19:00:00Z,0,,False,Preseason,,Crypto.com Arena,Los Angeles,A,https://app.link.nba.com/1gE6OXuQ8Db,LAL,MIL,1610612747,1610612749,97,108
0012300042,20231015/CHIDEN,Final,2023-10-15T21:00:00Z,0,,False,Preseason,,Ball Arena,Denver,A,https://app.link.nba.com/UG1dyYuQ8Db,DEN,CHI,1610612743,1610612741,116,102
0012300043,20231015/GSWSAC,Final/OT,2023-10-15T21:30:00Z,0,,False,Preseason,,Golden 1 Center,Sacramento,A,https://app.link.nba.com/biPEhZuQ8Db,SAC,GSW,1610612758,1610612744,115,121
0012300044,20231016/ATLIND,Final,2023-10-16T19:00:00Z,0,,False,Preseason,,Gainbridge Fieldhouse,Indianapolis,A,https://app.link.nba.com/pn6L2ZuQ8Db,IND,ATL,1610612754,1610612737,116,112
0012300045,20231016/MRACLE,Final,2023-10-16T19:00:00Z,0,,False,Preseason,,Rocket Mortgage FieldHouse,Cleveland,A,https://app.link.nba.com/nCDKM0uQ8Db,CLE,MRA,1610612739,50009,120,89
0012300046,20231016/PHIBKN,Final,2023-10-16T19:30:00Z,0,,False,Preseason,,Barclays Center,Brooklyn,A,https://app.link.nba.com/VONsw1uQ8Db,BKN,PHI,1610612751,1610612755,119,127
0012300047,20231016/HOUSAS,Final,2023-10-16T20:00:00Z,0,,False,Preseason,,Frost Bank Center,San Antonio,A,https://app.link.nba.com/tgT0g2uQ8Db,SAS,HOU,1610612759,1610612745,89,99
0012300048,20231016/NZBUTA,Final,2023-10-16T21:00:00Z,0,,False,Preseason,,Delta Center,Salt Lake City,A,https://app.link.nba.com/IOX812uQ8Db,UTA,NZB,1610612762,15020,114,94
0012300049,20231016/PORPHX,Final,2023-10-16T22:00:00Z,0,,False,Preseason,,Footprint Center,Phoenix,A,https://app.link.nba.com/W1JOL3uQ8Db,PHX,POR,1610612756,1610612757,117,106
0012300050,20231017/NOPORL,Final,2023-10-17T19:00:00Z,0,,False,Preseason,,Amway Center,Orlando,A,https://app.link.nba.com/1HNxv4uQ8Db,ORL,NOP,1610612753,1610612740,92,104
0012300051,20231017/NYKBOS,Final,2023-10-17T19:30:00Z,0,,False,Preseason,,TD Garden,Boston,A,https://app.link.nba.com/2zXWe5uQ8Db,BOS,NYK,1610612738,1610612752,123,110
0012300052,20231017/TORCHI,Final,2023-10-17T20:00:00Z,0,,False,Preseason,,United Center,Chicago,A,https://app.link.nba.com/1GHdZ5uQ8Db,CHI,TOR,1610612741,1610612761,102,106
0012300053,20231017/MILOKC,Final,2023-10-17T20:00:00Z,0,,False,Preseason,,Paycom Center,Oklahoma City,A,https://app.link.nba.com/GuxlI6uQ8Db,OKC,MIL,1610612760,1610612749,124,101
0012300054,20231017/MRAMIN,Final,2023-10-17T20:00:00Z,0,,False,Preseason,,Target Center,Minneapolis,A,https://app.link.nba.com/HqBTs7uQ8Db,MIN,MRA,1610612750,50009,138,111
0012300055,20231017/DENLAC,Final,2023-10-17T22:30:00Z,0,,False,Preseason,,Crypto.com Arena,Los Angeles,A,https://app.link.nba.com/5Lmad8uQ8Db,LAC,DEN,1610612746,1610612743,116,103
0012300056,20231018/BKNMIA,Final,2023-10-18T19:30:00Z,0,,False,Preseason,,Kaseya Center,Miami,A,https://app.link.nba.com/eLMqX8uQ8Db,MIA,BKN,1610612748,1610612751,104,107
0012300057,20231018/WASNYK,Final,2023-10-18T19:30:00Z,0,,False,Preseason,,Madison Square Garden,New York,A,https://app.link.nba.com/kekqH9uQ8Db,NYK,WAS,1610612752,1610612764,106,131
0012300058,20231018/HOUSAS,Final,2023-10-18T20:00:00Z,0,,False,Preseason,,Frost Bank Center,San Antonio,A,https://app.link.nba.com/0PufsavQ8Db,SAS,HOU,1610612759,1610612745,117,103
0012300059,20231018/SACGSW,Final,2023-10-18T22:00:00Z,0,,False,Preseason,,Chase Center,San Francisco,A,https://app.link.nba.com/LM7ecbvQ8Db,GSW,SAC,1610612744,1610612758,116,115
0012300060,20231019/BOSCHA,Final,2023-10-19T19:00:00Z,0,,False,Preseason,,Spectrum Center,Charlotte,A,https://app.link.nba.com/miV3WbvQ8Db,CHA,BOS,1610612766,1610612738,99,127
0012300061,20231019/MINCHI,Final,2023-10-19T20:00:00Z,0,,False,Preseason,,United Center,Chicago,A,https://app.link.nba.com/36QBJcvQ8Db,CHI,MIN,1610612741,1610612750,105,114
0012300062,20231019/DETOKC,Final,2023-10-19T20:00:00Z,0,,False,Preseason,,BOK Center,Tulsa,A,https://app.link.nba.com/48z0wdvQ8Db,OKC,DET,1610612760,1610612765,116,118
0012300063,20231019/PHXLAL,Final,2023-10-19T22:00:00Z,0,,False,Preseason,,Acrisure Arena,Palm Desert,A,https://app.link.nba.com/0lchhevQ8Db,LAL,PHX,1610612747,1610612756,100,123
0012300064,20231019/DENLAC,Final,2023-10-19T22:00:00Z,0,,False,Preseason,,Crypto.com Arena,Los Angeles,A,https://app.link.nba.com/69Ux1evQ8Db,LAC,DEN,1610612746,1610612743,90,103
0012300065,20231019/UTASAC,Final,2023-10-19T22:00:00Z,0,,False,Preseason,,Golden 1 Center,Sacramento,A,https://app.link.nba.com/6PUeLfvQ8Db,SAC,UTA,1610612758,1610612762,116,113
0012300066,20231020/CLEIND,Final,2023-10-20T19:00:00Z,0,,False,Preseason,,Gainbridge Fieldhouse,Indianapolis,A,https://app.link.nba.com/E8eNvgvQ8Db,IND,CLE,1610612754,1610612739,109,104
0012300067,20231020/FLAORL,Final,2023-10-20T19:00:00Z,0,,False,Preseason,,Amway Center,Orlando,A,https://app.link.nba.com/a3kUghvQ8Db,ORL,FLA,1610612753,12325,109,76
0012300068,20231020/ATLPHI,Final,2023-10-20T19:00:00Z,0,,False,Preseason,,Wells Fargo Center,Philadelphia,A,https://app.link.nba.com/RA0s1hvQ8Db,PHI,ATL,1610612755,1610612737,120,106
0012300069,20231020/WASTOR,Final,2023-10-20T19:30:00Z,0,,False,Preseason,,Scotiabank Arena,Toronto,A,https://app.link.nba.com/bIaAMivQ8Db,TOR,WAS,1610612761,1610612764,134,98
0012300070,20231020/DETDAL,Final,2023-10-20T20:00:00Z,0,,False,Preseason,,American Airlines Center,Dallas,A,https://app.link.nba.com/yu6ZvjvQ8Db,DAL,DET,1610612742,1610612765,114,104
0012300071,20231020/MIAHOU,Final,2023-10-20T20:00:00Z,0,,False,Preseason,,Toyota Center,Houston,A,https://app.link.nba.com/6SMHfkvQ8Db,HOU,MIA,1610612745,1610612748,110,104
0012300072,20231020/MEMMIL,Final,2023-10-20T20:00:00Z,0,,False,Preseason,,Fiserv Forum,Milwaukee,A,https://app.link.nba.com/GzQGZkvQ8Db,MIL,MEM,1610612749,1610612763,124,116
0012300073,20231020/SASGSW,Final,2023-10-20T22:00:00Z,0,,False,Preseason,,Chase Center,San Francisco,A,https://app.link.nba.com/8gGNKlvQ8Db,GSW,SAS,1610612744,1610612759,117,122
0022300061,20231024/LALDEN,Final,2023-10-24T19:30:00Z,1,Week 1,False,,,Ball Arena,Denver,A,https://app.link.nba.com/N0FG35vQ8Db,DEN,LAL,1610612743,1610612747,119,107
0022300062,20231024/PHXGSW,Final,2023-10-24T22:00:00Z,1,Week 1,False,,,Chase Center,San Francisco,A,https://app.link.nba.com/AqLXN6vQ8Db,GSW,PHX,1610612744,1610612756,104,108
0022300063,20231025/ATLCHA,Final,2023-10-25T19:00:00Z,1,Week 1,False,,,Spectrum Center,Charlotte,A,https://app.link.nba.com/pdFvy7vQ8Db,CHA,ATL,1610612766,1610612737,116,110
0022300064,20231025/WASIND,Final,2023-10-25T19:00:00Z,1,Week 1,False,,,Gainbridge Fieldhouse,Indianapolis,A,https://app.link.nba.com/K6b4i8vQ8Db,IND,WAS,1610612754,1610612764,143,120
0022300065,20231025/BOSNYK,Final,2023-10-25T19:00:00Z,1,Week 1,False,,,Madison Square Garden,New York,A,https://app.link.nba.com/LEYT38vQ8Db,NYK,BOS,1610612752,1610612738,104,108
0022300066,20231025/HOUORL,Final,2023-10-25T19:00:00Z,1,Week 1,False,,,Amway Center,Orlando,A,https://app.link.nba.com/DJZSN9vQ8Db,ORL,HOU,1610612753,1610612745,116,86
0022300067,20231025/CLEBKN,Final,2023-10-25T19:30:00Z,1,Week 1,False,,,Barclays Center,Brooklyn,A,https://app.link.nba.com/GBrAxawQ8Db,BKN,CLE,1610612751,1610612739,113,114
0022300068,20231025/DETMIA,Final,2023-10-25T19:30:00Z,1,Week 1,False,,,Kaseya Center,Miami,A,https://app.link.nba.com/aSEhhbwQ8Db,MIA,DET,1610612748,1610612765,103,102
0022300069,20231025/MINTOR,Final,2023-10-25T19:30:00Z,1,Week 1,False,,,Scotiabank Arena,Toronto,A,https://app.link.nba.com/b5qP1bwQ8Db,TOR,MIN,1610612761,1610612750,97,94
0022300070,20231025/OKCCHI,Final,2023-10-25T20:00:00Z,1,Week 1,False,,,United Center,Chicago,A,https://app.link.nba.com/Em1wLcwQ8Db,CHI,OKC,1610612741,1610612760,104,124
0022300071,20231025/NOPMEM,Final,2023-10-25T20:00:00Z,1,Week 1,False,,,FedExForum,Memphis,A,https://app.link.nba.com/TVvwvdwQ8Db,MEM,NOP,1610612763,1610612740,104,111
0022300072,20231025/SACUTA,Final,2023-10-25T21:00:00Z,1,Week 1,False,,,Delta Center,Salt Lake City,A,https://app.link.nba.com/iIhDgewQ8Db,UTA,SAC,1610612762,1610612758,114,130
0022300073,20231025/DALSAS,Final,2023-10-25T21:30:00Z,1,Week 1,False,,,Frost Bank Center,San Antonio,A,https://app.link.nba.com/7lWC0ewQ8Db,SAS,DAL,1610612759,1610612742,119,126
0022300074,20231025/PORLAC,Final,2023-10-25T22:30:00Z,1,Week 1,False,,,Crypto.com Arena,Los Angeles,A,https://app.link.nba.com/4imkKfwQ8Db,LAC,POR,1610612746,1610612757,123,111
0022300075,20231026/PHIMIL,Final,2023-10-26T19:30:00Z,1,Week 1,False,,,Fiserv Forum,Milwaukee,A,https://app.link.nba.com/2cQyygwQ8Db,MIL,PHI,1610612749,1610612755,118,117
0022300076,20231026/PHXLAL,Final,2023-10-26T22:00:00Z,1,Week 1,False,,,Crypto.com Arena,Los Angeles,A,https://app.link.nba.com/8hRxihwQ8Db,LAL,PHX,1610612747,1610612756,100,95
0022300077,20231027/DETCHA,Final,2023-10-27T19:00:00Z,1,Week 1,False,,,Spectrum Center,Charlotte,A,https://app.link.nba.com/wDZO2hwQ8Db,CHA,DET,1610612766,1610612765,99,111
0022300078,20231027/DENMEM,Final,2023-10-27T19:00:00Z,1,Week 1,False,,,FedExForum,Memphis,A,https://app.link.nba.com/MepWNiwQ8Db,MEM,DEN,1610612763,1610612743,104,108
0022300079,20231027/NYKATL,Final,2023-10-27T19:30:00Z,1,Week 1,False,,,State Farm Arena,Atlanta,A,https://app.link.nba.com/2r1cyjwQ8Db,ATL,NYK,1610612737,1610612752,120,126
0022300080,20231027/MIABOS,Final,2023-10-27T19:30:00Z,1,Week 1,False,,,TD Garden,Boston,A,https://app.link.nba.com/eqatikwQ8Db,BOS,MIA,1610612738,1610612748,119,111
0022300081,20231027/OKCCLE,Final,2023-10-27T19:30:00Z,1,Week 1,False,,,Rocket Mortgage FieldHouse,Cleveland,A,https://app.link.nba.com/tg3A3kwQ8Db,CLE,OKC,1610612739,1610612760,105,108
0022300082,20231027/TORCHI,Final/OT,2023-10-27T20:00:00Z,1,Week 1,False,,,United Center,Chicago,A,https://app.link.nba.com/8S9hNlwQ8Db,CHI,TOR,1610612741,1610612761,104,103
0022300083,20231027/HOUSAS,Final/OT,2023-10-27T20:00:00Z,1,Week 1,False,,,Frost Bank Center,San Antonio,A,https://app.link.nba.com/quzpymwQ8Db,SAS,HOU,1610612759,1610612745,126,122
0022300084,20231027/BKNDAL,Final,2023-10-27T20:30:00Z,1,Week 1,False,,,American Airlines Center,Dallas,A,https://app.link.nba.com/r3XWknwQ8Db,DAL,BKN,1610612742,1610612751,125,120
0022300085,20231027/LACUTA,Final,2023-10-27T21:30:00Z,1,Week 1,False,,,Delta Center,Salt Lake City,A,https://app.link.nba.com/cEDm4nwQ8Db,UTA,LAC,1610612762,1610612746,120,118
0022300086,20231027/ORLPOR,Final,2023-10-27T22:00:00Z,1,Week 1,False,,,Moda Center,Portland,A,https://app.link.nba.com/GeiVOowQ8Db,POR,ORL,1610612757,1610612753,97,102
0022300087,20231027/GSWSAC,Final,2023-10-27T22:00:00Z,1,Week 1,False,,,Golden 1 Center,Sacramento,A,https://app.link.nba.com/BwSbzpwQ8Db,SAC,GSW,1610612758,1610612744,114,122
0022300088,20231028/CHIDET,Final,2023-10-28T19:00:00Z,1,Week 1,False,,,Little Caesars Arena,Detroit,A,https://app.link.nba.com/fWW9kqwQ8Db,DET,CHI,1610612765,1610612741,118,102
0022300089,20231028/MEMWAS,Final,2023-10-28T19:00:00Z,1,Week 1,False,,,Capital One Arena,Washington,A,https://app.link.nba.com/cg4p7qwQ8Db,WAS,MEM,1610612764,1610612763,113,106
0022300090,20231028/NYKNOP,Final,2023-10-28T19:00:00Z,1,Week 1,False,,,Smoothie King Center,New Orleans,A,https://app.link.nba.com/QMLOSrwQ8Db,NOP,NYK,1610612740,1610612752,96,87
0022300091,20231028/INDCLE,Final,2023-10-28T19:30:00Z,1,Week 1,False,,,Rocket Mortgage FieldHouse,Cleveland,A,https://app.link.nba.com/ZSW4CswQ8Db,CLE,IND,1610612739,1610612754,113,125
0022300092,20231028/PHITOR,Final,2023-10-28T19:30:00Z,1,Week 1,False,,,Scotiabank Arena,Toronto,A,https://app.link.nba.com/YlLUntwQ8Db,TOR,PHI,1610612761,1610612755,107,114
0022300093,20231028/MIAMIN,Final,2023-10-28T20:00:00Z,1,Week 1,False,,,Target Center,Minneapolis,A,https://app.link.nba.com/ImoU7twQ8Db,MIN,MIA,1610612750,1610612748,106,90
0022300094,20231028/UTAPHX,Final,2023-10-28T22:00:00Z,1,Week 1,False,,,Footprint Center,Phoenix,A,https://app.link.nba.com/QxiKSuwQ8Db,PHX,UTA,1610612756,1610612762,126,104
0022300095,20231029/DENOKC,Final,2023-10-29T15:30:00Z,1,Week 1,False,,,Paycom Center,Oklahoma City,A,https://app.link.nba.com/9sn0CvwQ8Db,OKC,DEN,1610612760,1610612743,95,128
0022300096,20231029/GSWHOU,Final,2023-10-29T19:00:00Z,1,Week 1,False,,,Toyota Center,Houston,A,https://app.link.nba.com/5ANZmwwQ8Db,HOU,GSW,1610612745,1610612744,95,106
0022300097,20231029/ATLMIL,Final,2023-10-29T19:00:00Z,1,Week 1,False,,,Fiserv Forum,Milwaukee,A,https://app.link.nba.com/JRW59wwQ8Db,MIL,ATL,1610612749,1610612737,110,127
0022300098,20231029/PORPHI,Final,2023-10-29T19:30:00Z,1,Week 1,False,,,Wells Fargo Center,Philadelphia,A,https://app.link.nba.com/ti5mUxwQ8Db,PHI,POR,1610612755,1610612757,126,98
0022300099,20231029/SASLAC,Final,2023-10-29T21:00:00Z,1,Week 1,False,,,Crypto.com Arena,Los Angeles,A,https://app.link.nba.com/GNzLFywQ8Db,LAC,SAS,1610612746,1610612759,123,83
0022300100,20231029/LALSAC,Final/OT,2023-10-29T21:00:00Z,1,Week 1,False,,,Golden 1 Center,Sacramento,A,https://app.link.nba.com/3NA1rzwQ8Db,SAC,LAL,1610612758,1610612747,132,127
0022300101,20231030/BKNCHA,Final,2023-10-30T19:00:00Z,2,Week 2,False,,,Spectrum Center,Charlotte,A,https://app.link.nba.com/2SB0bAwQ8Db,CHA,BKN,1610612766,1610612751,121,133
0022300102,20231030/CHIIND,Final,2023-10-30T19:00:00Z,2,Week 2,False,,,Gainbridge Fieldhouse,Indianapolis,A,https://app.link.nba.com/NQpQWAwQ8Db,IND,CHI,1610612754,1610612741,105,112
0022300103,20231030/BOSWAS,Final,2023-10-30T19:00:00Z,2,Week 2,False,,,Capital One Arena,Washington,A,https://app.link.nba.com/rFF6GBwQ8Db,WAS,BOS,1610612764,1610612738,107,126
0022300104,20231030/MINATL,Final,2023-10-30T19:30:00Z,2,Week 2,False,,,State Farm Arena,Atlanta,A,https://app.link.nba.com/3R7dsCwQ8Db,ATL,MIN,1610612737,1610612750,127,113
0022300105,20231030/PORTOR,Final,2023-10-30T19:30:00Z,2,Week 2,False,,,Scotiabank Arena,Toronto,A,https://app.link.nba.com/ulwEbDwQ8Db,TOR,POR,1610612761,1610612757,91,99
0022300106,20231030/DALMEM,Final,2023-10-30T20:00:00Z,2,Week 2,False,,,FedExForum,Memphis,A,https://app.link.nba.com/Zzc4UDwQ8Db,MEM,DAL,1610612763,1610612742,110,125
0022300107,20231030/MIAMIL,Final,2023-10-30T20:00:00Z,2,Week 2,False,,,Fiserv Forum,Milwaukee,A,https://app.link.nba.com/2Pw3EEwQ8Db,MIL,MIA,1610612749,1610612748,122,114
0022300108,20231030/GSWNOP,Final,2023-10-30T20:00:00Z,2,Week 2,False,,,Smoothie King Center,New Orleans,A,https://app.link.nba.com/ds2jpFwQ8Db,NOP,GSW,1610612740,1610612744,102,130
0022300109,20231030/DETOKC,Final,2023-10-30T20:00:00Z,2,Week 2,False,,,Paycom Center,Oklahoma City,A,https://app.link.nba.com/1gd99FwQ8Db,OKC,DET,1610612760,1610612765,124,112
0022300110,20231030/UTADEN,Final,2023-10-30T21:00:00Z,2,Week 2,False,,,Ball Arena,Denver,A,https://app.link.nba.com/YmqpUGwQ8Db,DEN,UTA,1610612743,1610612762,110,102
0022300111,20231030/ORLLAL,Final,2023-10-30T22:30:00Z,2,Week 2,False,,,Crypto.com Arena,Los Angeles,A,https://app.link.nba.com/uFZ7DHwQ8Db,LAL,ORL,1610612747,1610612753,106,103
0022300112,20231031/NYKCLE,Final,2023-10-31T19:30:00Z,2,Week 2,False,,,Rocket Mortgage FieldHouse,Cleveland,A,https://app.link.nba.com/nT3vrIwQ8Db,CLE,NYK,1610612739,1610612752,91,109
0022300113,20231031/SASPHX,Final,2023-10-31T22:00:00Z,2,Week 2,False,,,Footprint Center,Phoenix,A,https://app.link.nba.com/NViNbJwQ8Db,PHX,SAS,1610612756,1610612759,114,115
0022300114,20231031/ORLLAC,Final,2023-10-31T22:30:00Z,2,Week 2,False,,,Crypto.com Arena,Los Angeles,A,https://app.link.nba.com/kwcCWJwQ8Db,LAC,ORL,1610612746,1610612753,118,102
0022300115,20231101/PORDET,Final,2023-11-01T19:00:00Z,2,Week 2,False,,,Little Caesars Arena,Detroit,A,https://app.link.nba.com/owUjGKwQ8Db,DET,POR,1610612765,1610612757,101,110
0022300116,20231101/MILTOR,Final,2023-11-01T19:00:00Z,2,Week 2,False,,,Scotiabank Arena,Toronto,A,https://app.link.nba.com/TASqrLwQ8Db,TOR,MIL,1610612761,1610612749,130,111
0022300117,20231101/WASATL,Final,2023-11-01T19:30:00Z,2,Week 2,False,,,State Farm Arena,Atlanta,A,https://app.link.nba.com/jYlZdMwQ8Db,ATL,WAS,1610612737,1610612764,130,121
